match_idx,date,home_team,away_team,total_goals,over_2_5,btts,outcome,home_avg_gf_l10,home_avg_ga_l10,home_avg_gf_l5,home_avg_ga_l5,away_avg_gf_l10,away_avg_ga_l10,away_avg_gf_l5,away_avg_ga_l5,home_odds,draw_odds,away_odds,home_prob,draw_prob,away_prob,expected_goals,combined_attacking,odds_competitiveness
940,2023-08-27,Boavista,Casa Pia,2,0,1,D,2.0,1.3,2.6,1.6,1.2,1.5,1.4,1.4,2.21,3.188,3.28,0.4224748009366925,0.2928699216029142,0.2846552774603934,4.0,0.7573667365632932,1.0699999999999998
941,2023-08-27,Guimaraes,Vizela,2,0,0,H,1.2,1.1,1.0,0.8,0.8,1.5,1.0,1.6,1.916,3.326,4.026000000000001,0.4873356201505642,0.2807381383669516,0.231926241482484,2.0,0.7703061623455887,2.1100000000000008
942,2023-08-27,Sp Lisbon,Famalicao,1,0,0,H,2.4,1.2,2.2,1.4,1.6,1.5,1.2,1.4,1.228,6.012,10.782,0.7586380366857444,0.1549580021706743,0.0864039611435813,3.4000000000000004,0.9070794187682814,9.554
943,2023-08-28,Rio Ave,Porto,3,1,1,A,1.3,1.6,1.0,1.6,2.1,0.7,2.6,1.0,7.022,4.412000000000001,1.422,0.1328077020484158,0.2113725484551169,0.6558197494964672,3.6,0.8456444503731692,5.6000000000000005
944,2023-09-01,Vizela,Gil Vicente,1,0,0,H,0.7,1.7,1.0,2.0,1.4,1.4,1.8,1.2,2.22,3.3666666666666667,3.1283333333333334,0.422110308845887,0.278342045238971,0.299547645915142,2.8,0.7701094808180583,0.9083333333333332
945,2023-09-02,Casa Pia,Rio Ave,2,0,1,D,1.0,1.2,1.4,1.2,1.2,1.6,1.2,1.8,2.161666666666666,3.29,3.3216666666666668,0.43330949543807,0.2847023381880329,0.281988166373897,2.5999999999999996,0.7636597017858573,1.1600000000000006
946,2023-09-02,Famalicao,Farense,1,0,0,H,1.3,1.5,1.2,1.6,1.3,1.7,1.4,1.8,1.7866666666666668,3.52,4.455,0.5239378644582741,0.265938158475033,0.2101239770666927,2.5999999999999996,0.7841683836708712,2.668333333333333
947,2023-09-02,Portimonense,Estrela,2,0,1,D,0.7,2.3,0.4,2.6,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.61,3.178333333333333,2.723333333333334,0.359767950192836,0.295436082853687,0.3447959669534768,1.0666666666666667,0.7503388248756078,0.11333333333333417
948,2023-09-02,Benfica,Guimaraes,4,1,0,H,2.1,0.9,2.4,1.4,1.3,0.9,1.2,0.8,1.1966666666666663,6.576666666666667,12.766666666666666,0.7838894457776233,0.1426337106103227,0.0734768436120539,3.5999999999999996,0.9139835778235164,11.57
949,2023-09-03,Estoril,Boavista,3,1,1,A,1.6,1.2,2.2,1.8,1.9,1.3,2.6,1.2,2.3966666666666665,3.2116666666666664,2.893333333333333,0.3884130651298912,0.2898484627175836,0.3217384721525251,4.800000000000001,0.7628682950590618,0.4966666666666666
950,2023-09-03,Sp Braga,Sp Lisbon,2,0,1,D,2.4,1.1,2.8,1.6,2.1,0.9,2.0,1.2,2.956666666666667,3.5216666666666665,2.2183333333333333,0.3152190542564221,0.2646467592290076,0.4201341865145703,4.8,0.7890075953098306,0.7383333333333337
951,2023-09-03,Porto,Arouca,2,0,1,D,2.1,0.7,2.6,1.0,1.2,1.1,2.0,1.2,1.25,5.905,9.963333333333331,0.7478620310355595,0.1583111835384334,0.0938267854260069,4.6,0.9003680160588826,8.713333333333331
952,2023-09-03,Chaves,Moreirense,3,1,1,A,1.0,1.8,0.6,3.2,1.1,1.1,1.2,1.2,2.4066666666666667,3.1983333333333337,2.915,0.3878840710821071,0.2918731623984172,0.3202427665194756,1.7999999999999998,0.7585656386158137,0.5083333333333333
953,2023-09-09,Moreirense,Sp Braga,5,1,1,A,1.2,1.0,1.4,1.0,2.1,1.1,2.0,1.2,4.080000000000001,3.795,1.7983333333333336,0.2302096694352173,0.2474981426339096,0.5222921879308731,3.4,0.801168474804194,2.281666666666667
954,2023-09-15,Estrela,Porto,1,0,0,A,0.75,1.25,0.75,1.25,2.0,0.7,2.0,0.8,8.361666666666666,4.98,1.3383333333333336,0.1120213442286782,0.1880893855405886,0.6998892702307331,2.75,0.8667913899714816,7.0233333333333325
955,2023-09-16,Rio Ave,Famalicao,2,0,1,D,1.2,1.6,1.2,1.4,1.2,1.4,1.0,0.8,2.5516666666666663,3.1500000000000004,2.796666666666667,0.3673163904495098,0.2975457109937563,0.3351378985567339,2.2,0.7494692524536614,0.24500000000000055
956,2023-09-16,Farense,Sp Braga,4,1,1,H,1.1,1.8,1.2,2.0,2.3,1.3,2.4,1.4,4.578333333333333,3.893333333333333,1.6883333333333332,0.204595666064993,0.2405925919009143,0.5548117420340926,3.5999999999999996,0.8107201933653908,2.8899999999999997
957,2023-09-16,Vizela,Benfica,3,1,1,A,0.7,1.6,1.2,1.8,2.5,0.8,2.8,1.0,8.361666666666666,5.3566666666666665,1.3166666666666669,0.1122130921785566,0.1751627515431918,0.7126241562782514,4.0,0.8790870533855775,7.045
958,2023-09-17,Arouca,Casa Pia,1,0,0,A,1.2,1.1,2.0,1.4,1.0,1.2,1.2,1.0,2.3316666666666666,3.2000000000000006,3.025,0.400088862712276,0.2915230827783719,0.3083880545093521,3.2,0.7594562822322911,0.6933333333333334
959,2023-09-17,Gil Vicente,Estoril,8,1,1,H,1.4,1.4,1.8,1.2,1.7,1.3,2.0,1.8,2.1133333333333333,3.4416666666666664,3.265,0.4422210360189541,0.2715429896716871,0.2862359743093587,3.8,0.7794648335032197,1.1516666666666668
960,2023-09-17,Guimaraes,Portimonense,3,1,1,A,1.2,1.1,1.0,1.6,0.7,2.4,0.6,2.6,1.5199999999999998,3.9933333333333327,6.033333333333334,0.6125318782789289,0.2331506982430647,0.1543174234780063,1.6,0.8236405931956965,4.5133333333333345
961,2023-09-17,Sp Lisbon,Moreirense,3,1,0,H,2.1,0.9,1.8,1.0,1.4,1.2,1.8,1.4,1.215,6.178333333333334,12.165,0.7712885239937884,0.1516777270006667,0.0770337490055448,3.6,0.9052483090022478,10.95
962,2023-09-18,Boavista,Chaves,5,1,1,H,2.0,1.3,2.8,1.2,1.0,2.0,0.8,3.4,1.6899999999999995,3.9,4.461666666666666,0.5518411884753077,0.2391311816726332,0.209027629852059,3.5999999999999996,0.8158474668057728,2.7716666666666665
963,2023-09-22,Famalicao,Arouca,1,0,0,H,1.0,1.3,0.8,0.6,1.1,1.2,1.6,1.6,2.0033333333333334,3.2750000000000004,3.8,0.4675305159615932,0.2859906769393562,0.2464788070990505,2.4000000000000004,0.7623259479814344,1.7966666666666664
964,2023-09-23,Estoril,Vizela,4,1,1,D,2.0,1.7,2.0,2.6,0.8,1.7,1.2,1.8,2.51,3.305,2.748333333333333,0.3741484175936659,0.2841490251619066,0.3417025572444274,3.2,0.7622632574613615,0.23833333333333329
965,2023-09-23,Moreirense,Farense,1,0,0,H,1.2,1.4,1.0,1.8,1.3,1.8,1.8,1.4,2.155,3.3616666666666664,3.2816666666666667,0.4352122231523518,0.2789932595617209,0.2857945172859273,2.8,0.7687603327209803,1.126666666666667
966,2023-09-23,Casa Pia,Guimaraes,0,0,0,D,1.1,1.1,1.4,0.8,1.3,1.1,1.2,1.4,2.356666666666667,3.143333333333333,3.0766666666666667,0.3975012456322948,0.2980205521336506,0.3044782022340547,2.5999999999999996,0.7493552326908901,0.7199999999999998
967,2023-09-23,Porto,Gil Vicente,3,1,1,H,1.9,0.7,1.6,0.8,1.9,1.6,2.6,1.8,1.2133333333333334,6.553333333333334,11.493333333333334,0.7747638026740838,0.1434455870668192,0.081790610259097,4.2,0.9111827847326687,10.280000000000001
968,2023-09-24,Portimonense,Benfica,4,1,1,A,0.8,2.5,1.0,2.4,2.6,0.9,2.6,1.2,11.028333333333334,6.033333333333334,1.231666666666667,0.084876008302758,0.1551449024694337,0.7599790892278082,3.6,0.9025835164805949,9.796666666666667
969,2023-09-24,Chaves,Estrela,4,1,1,D,1.0,2.3,0.8,3.4,0.6,1.2,0.6,1.2,2.5383333333333336,3.333333333333334,2.6533333333333333,0.36789616084642,0.2801529264845488,0.3519509126690312,1.4,0.7708437129838293,0.11499999999999977
970,2023-09-24,Sp Braga,Boavista,5,1,1,H,2.3,1.6,2.0,2.0,2.1,1.2,2.8,1.2,1.5066666666666666,4.2683333333333335,5.656666666666666,0.6175357294743706,0.2179821551912655,0.1644821153343639,4.8,0.8404993716136233,4.1499999999999995
971,2023-09-25,Sp Lisbon,Rio Ave,2,0,0,H,2.2,0.9,2.0,0.8,1.1,1.4,1.0,1.2,1.1900000000000002,6.425,13.281666666666666,0.784429884550481,0.1452874027416455,0.0702827127078734,3.0,0.9156278900065484,12.091666666666667
972,2023-09-28,Estrela,Sp Braga,6,1,1,A,0.8333333333333334,1.3333333333333333,1.0,1.4,2.3,1.6,2.6,1.8,4.525,3.835,1.6850000000000005,0.2055337194129448,0.2425137106502151,0.5519525699368399,3.6,0.8144662852271422,2.84
973,2023-09-29,Benfica,Porto,1,0,0,H,2.7,1.0,2.8,0.8,2.0,0.8,1.6,0.8,1.913333333333333,3.6316666666666673,3.848333333333333,0.4940633090572183,0.2602958599346886,0.2456408310080929,4.4,0.7825008337319654,1.935
974,2023-09-30,Vizela,Portimonense,5,1,1,A,0.9,1.7,1.2,1.6,0.8,2.4,1.2,2.0,1.788333333333333,3.5933333333333333,4.508333333333333,0.5278845181674994,0.2627180371028417,0.2093974447296587,2.4,0.7809913297834773,2.7199999999999998
975,2023-09-30,Boavista,Famalicao,4,1,1,D,2.2,1.5,2.4,1.6,1.0,1.1,0.6,0.4,2.2016666666666667,3.41,3.215,0.4290996812358382,0.2770482301625329,0.293852088601629,3.0,0.7652433532728281,1.0133333333333332
976,2023-09-30,Farense,Sp Lisbon,5,1,1,A,1.3,1.9,1.8,1.0,2.2,0.8,1.8,0.4,6.57,4.580000000000001,1.4366666666666663,0.1427025417069392,0.2047064845010023,0.6525909737920585,3.6,0.8482626859768265,5.133333333333334
977,2023-10-01,Arouca,Chaves,2,0,0,A,1.1,1.2,0.8,1.2,1.1,2.5,1.2,3.4,1.7966666666666669,3.66,4.2316666666666665,0.5220653158893458,0.2562779647216369,0.2216567193890172,2.0,0.7928997801275975,2.4349999999999996
978,2023-10-01,Guimaraes,Estoril,5,1,1,H,1.1,1.0,1.0,1.4,1.9,1.9,1.8,2.2,1.8150000000000004,3.598333333333333,4.263333333333333,0.5181015869829219,0.2613305364633635,0.2205678765537146,2.8,0.7855224359595672,2.4483333333333324
979,2023-10-01,Rio Ave,Moreirense,4,1,0,A,1.0,1.6,0.6,1.6,1.1,1.4,1.0,1.4,2.305,3.285,3.0716666666666668,0.4078168336923079,0.2861545819363074,0.3060285843713846,1.6,0.7593956378299551,0.7666666666666666
980,2023-10-02,Gil Vicente,Casa Pia,2,0,0,H,2.0,1.6,1.8,2.2,1.1,1.0,0.8,0.8,2.285,3.2816666666666663,3.081666666666667,0.4102102283463315,0.285626319483403,0.3041634521702652,2.6,0.7621364910715236,0.7966666666666669
981,2023-10-06,Moreirense,Boavista,2,0,1,D,1.5,1.3,1.8,1.4,2.3,1.7,2.0,1.8,1.915,3.553333333333333,3.795,0.489346459681236,0.2637237721265198,0.2469297681922443,3.8,0.7856978228189488,1.88
982,2023-10-07,Chaves,Gil Vicente,6,1,1,H,1.1,2.4,1.2,2.6,2.0,1.3,2.0,1.8,2.533333333333333,3.41,2.6666666666666665,0.3713450823093817,0.2758770894967058,0.3527778281939126,3.2,0.7697368421052632,0.1333333333333333
983,2023-10-07,Farense,Vizela,0,0,0,D,1.3,2.0,2.0,1.2,1.1,1.7,1.2,1.8,2.123333333333333,3.388333333333333,3.3466666666666662,0.4422582616885892,0.2771456101285109,0.2805961281828997,3.2,0.7697623946912507,1.2233333333333332
984,2023-10-07,Sp Braga,Rio Ave,3,1,1,H,2.7,1.7,2.6,1.8,0.8,1.8,0.6,2.0,1.3033333333333337,5.355,9.305,0.7228283542368388,0.175926477750765,0.1012451680123962,3.2,0.8747325297429672,8.001666666666665
985,2023-10-07,Estoril,Benfica,1,0,0,A,2.1,2.1,1.8,2.8,2.7,1.0,2.6,0.8,10.118333333333334,5.9,1.255,0.0927868543288993,0.1591268340764824,0.7480863115946185,4.4,0.8956432546867382,8.863333333333333
986,2023-10-08,Famalicao,Guimaraes,4,1,1,A,1.1,1.1,1.0,0.8,1.1,1.2,1.2,1.6,2.526666666666667,3.1700000000000004,2.778333333333333,0.3694844496796382,0.2944996980622142,0.3360158522581474,2.2,0.7557063785132156,0.25166666666666604
987,2023-10-08,Sp Lisbon,Arouca,3,1,1,H,2.1,1.0,2.0,0.6,1.1,1.3,0.4,1.2,1.2333333333333332,5.775000000000001,11.438333333333333,0.7567795451836815,0.1616210284086361,0.0815994264076823,2.4,0.8982361350130549,10.205
988,2023-10-08,Porto,Portimonense,1,0,0,H,1.9,0.9,1.2,0.8,1.0,2.5,1.6,1.6,1.1316666666666666,7.933333333333334,17.198333333333334,0.8275076734315828,0.1180415357689169,0.0544507907995004,2.8,0.9417975991497162,16.066666666666666
989,2023-10-08,Casa Pia,Estrela,1,0,0,A,1.0,1.1,0.6,0.8,1.0,1.7142857142857142,1.4,1.8,2.0316666666666667,3.266666666666666,3.6833333333333336,0.4600826568297038,0.2861432442221475,0.2537740989481488,2.0,0.7636999394949499,1.6516666666666668
990,2023-10-27,Arouca,Moreirense,1,0,0,A,1.2,1.3,0.4,1.4,1.5,1.2,1.6,1.4,2.526666666666667,3.2300000000000004,2.845,0.3744816892397158,0.2929382047922648,0.3325801059680194,2.0,0.7472722129737399,0.31833333333333336
991,2023-10-28,Gil Vicente,Sp Braga,6,1,1,D,1.9,1.6,2.0,2.0,2.4,1.5,2.8,1.8,4.031666666666666,3.963333333333333,1.788333333333333,0.2341005781607941,0.2381367950256354,0.5277626268135704,4.8,0.8072162481935687,2.243333333333333
992,2023-10-28,Guimaraes,Chaves,5,1,0,H,1.3,1.3,1.4,1.8,1.3,2.6,2.0,2.0,1.6066666666666665,3.995,5.396666666666666,0.5882754293626331,0.2365863637486767,0.17513820688869,3.4,0.8077062066384917,3.789999999999999
993,2023-10-28,Portimonense,Estoril,1,0,0,H,0.9,2.1,1.4,1.6,1.9,2.2,1.6,2.6,2.486666666666667,3.3833333333333333,2.766666666666667,0.3796837958915099,0.279058238162627,0.341257965945863,3.0,0.7635905552504925,0.28000000000000025
994,2023-10-28,Benfica,Casa Pia,2,0,1,D,2.3,0.9,2.2,0.4,0.9,1.0,0.4,0.8,1.1933333333333331,6.755,14.498333333333337,0.7943016317732305,0.1403207422525618,0.0653776259742077,2.6,0.9069622720392315,13.305000000000003
995,2023-10-29,Rio Ave,Farense,7,1,1,A,0.9,1.9,0.6,2.0,1.2,1.5,1.0,1.2,2.341666666666667,3.3416666666666663,2.965,0.4015229503518635,0.2813664564809817,0.3171105931671547,1.6,0.7643143915070845,0.6233333333333331
996,2023-10-29,Estrela,Famalicao,1,0,0,H,1.0,1.5,1.2,1.6,1.2,1.4,1.2,1.2,2.471666666666667,3.223333333333333,2.8683333333333336,0.3804432595679922,0.2917256225125815,0.3278311179194262,2.4,0.7532198148843976,0.3966666666666665
997,2023-10-29,Vizela,Porto,2,0,0,A,1.1,1.7,1.2,1.4,1.8,0.8,1.0,0.6,6.801666666666667,4.526666666666666,1.4333333333333336,0.1379705005772201,0.2073113449394829,0.654718154483297,2.2,0.8446972071368736,5.368333333333333
998,2023-10-30,Boavista,Sp Lisbon,2,0,0,A,2.3,1.5,2.0,1.8,2.1,1.0,2.2,0.8,6.223333333333334,4.486666666666667,1.468333333333333,0.1509334106524475,0.2093556297831496,0.6397109595644029,4.2,0.8417298597360088,4.755000000000001
999,2023-11-03,Porto,Estoril,1,0,0,A,1.6,0.6,1.2,0.4,1.7,2.1,1.4,2.4,1.175,7.398333333333333,13.418333333333331,0.8023194633044539,0.1274240192902996,0.0702565174052465,2.5999999999999996,0.9255887335259001,12.24333333333333
1000,2023-11-04,Sp Braga,Portimonense,7,1,1,H,2.6,1.7,2.8,2.0,1.0,2.0,1.4,1.4,1.231666666666667,6.216666666666666,11.0,0.763304577377994,0.1512284403974095,0.0854669822245966,4.199999999999999,0.9028170746709311,9.768333333333333
1001,2023-11-04,Famalicao,Gil Vicente,4,1,1,H,1.0,1.1,1.0,1.4,2.2,1.8,2.6,2.4,2.0733333333333333,3.4666666666666663,3.4216666666666664,0.4537165049600007,0.2713573712356927,0.2749261238043063,3.6,0.7745703487798423,1.3483333333333332
1002,2023-11-04,Chaves,Benfica,2,0,0,A,1.3,3.0,1.8,2.6,2.2,0.8,1.6,0.6,9.38,5.915,1.2716666666666667,0.100381997613196,0.1591856530197428,0.740432349367061,3.4000000000000004,0.8929794018113887,8.108333333333334
1003,2023-11-05,Casa Pia,Vizela,1,0,0,A,0.8,0.9,0.4,0.8,1.1,1.8,1.0,1.8,2.091666666666667,3.3316666666666666,3.4416666666666664,0.4473147957008123,0.2808304495270233,0.2718547547721644,1.4,0.7686445501287826,1.3499999999999996
1004,2023-11-05,Moreirense,Guimaraes,1,0,0,H,1.6,1.1,1.4,0.8,1.7,1.3,2.4,1.0,2.608333333333333,3.2583333333333333,2.6466666666666665,0.3589339527258454,0.2873307601104593,0.3537352871636952,3.8,0.7612203346182632,0.03833333333333355
1005,2023-11-05,Rio Ave,Boavista,2,0,0,H,1.1,2.0,1.0,2.6,2.2,1.6,1.6,2.0,2.6183333333333336,3.3166666666666664,2.603333333333333,0.3577549912689909,0.2824286890872286,0.3598163196437803,2.6,0.7660452617912207,0.015000000000000568
1006,2023-11-05,Sp Lisbon,Estrela,5,1,1,H,2.1,0.8,2.4,0.6,1.0,1.3333333333333333,1.2,1.4,1.2283333333333333,6.2700000000000005,10.738333333333337,0.7631874166375443,0.1495133243120334,0.0872992590504221,3.5999999999999996,0.9072355828409489,9.510000000000003
1007,2023-11-06,Farense,Arouca,2,0,0,H,1.5,1.8,1.8,1.6,1.1,1.4,0.2,1.4,2.1750000000000003,3.308333333333333,3.246666666666666,0.4296734929042057,0.282480558307299,0.2878459487884952,2.0,0.7677783284948901,1.0716666666666659
1008,2023-11-10,Estoril,Casa Pia,4,1,0,H,1.5,2.0,1.0,1.4,0.8,0.9,0.2,1.0,2.473333333333333,3.2183333333333333,2.865,0.3799671679989523,0.2920099830711783,0.3280228489298692,1.2,0.7533528080796678,0.39166666666666705
1009,2023-11-11,Guimaraes,Porto,3,1,1,A,1.7,1.1,2.2,0.8,1.3,0.7,1.0,0.6,4.843333333333334,3.813333333333333,1.6866666666666663,0.1944902318774161,0.2470229955575923,0.5584867725649915,3.2,0.7993547492036377,3.156666666666667
1010,2023-11-11,Vizela,Famalicao,0,0,0,D,1.1,1.6,1.0,1.4,1.1,1.0,1.4,1.4,2.678333333333333,3.2100000000000004,2.6416666666666666,0.3510925443884435,0.2929417024051031,0.3559657532064534,2.4,0.7519154173676288,0.03666666666666618
1011,2023-11-11,Estrela,Moreirense,1,0,0,A,1.1,1.5,1.6,1.8,1.3,1.0,1.6,0.2,2.605,3.285,2.6750000000000003,0.3614244128954774,0.2866090093128519,0.3519665777916705,3.2,0.7577089350099557,0.07000000000000028
1012,2023-11-11,Portimonense,Chaves,3,1,1,H,1.1,2.4,1.2,2.4,1.2,2.8,1.6,2.2,2.24,3.39,3.0933333333333333,0.4193039324405015,0.277062185447411,0.3036338821120873,2.8,0.7697044334975369,0.853333333333333
1013,2023-11-12,Boavista,Farense,4,1,1,A,1.8,1.7,0.8,2.2,1.7,1.4,1.6,1.4,2.0500000000000003,3.508333333333333,3.4166666666666665,0.4578077424967376,0.2675076120052197,0.2746846454980426,2.4000000000000004,0.7804878048780488,1.3666666666666663
1014,2023-11-12,Gil Vicente,Rio Ave,2,0,1,D,2.2,2.1,1.8,2.4,1.1,1.8,1.2,2.4,1.995,3.5066666666666664,3.5666666666666664,0.4698669300321373,0.2673149787302606,0.262818091237602,3.0,0.7816269646077811,1.5716666666666663
1015,2023-11-12,Arouca,Sp Braga,1,0,0,A,0.9,1.6,0.2,1.6,2.9,1.8,3.8,1.6,5.0616666666666665,4.2316666666666665,1.5883333333333336,0.1857728187864586,0.2222103389737987,0.5920168422397427,4.0,0.8271541509214269,3.4733333333333327
1016,2023-11-12,Benfica,Sp Lisbon,3,1,1,H,2.1,0.8,1.6,0.4,2.2,0.9,2.4,1.0,2.231666666666667,3.4633333333333334,3.015,0.4193650122520651,0.2702260593866772,0.3104089283612577,4.0,0.7797705522672917,0.7833333333333332
1017,2023-12-01,Chaves,Vizela,3,1,1,H,1.3,2.8,1.4,2.2,0.9,1.3,0.6,1.0,2.5766666666666667,3.305,2.626666666666667,0.3622412349830576,0.2824129850145269,0.3553457800024155,2.0,0.7688089781390981,0.050000000000000266
1018,2023-12-02,Casa Pia,Portimonense,1,0,0,H,0.5,1.3,0.2,1.8,1.3,2.0,1.4,2.0,1.9383333333333328,3.3766666666666665,3.803333333333333,0.4799205608407961,0.2754924048656693,0.2445870342935345,1.5999999999999999,0.7788343935076789,1.865
1019,2023-12-02,Famalicao,Porto,3,1,0,A,0.9,0.9,1.2,1.4,1.3,0.7,1.0,0.6,5.32,3.89,1.5983333333333334,0.1755594427479155,0.2400967186166865,0.5843438386353978,2.2,0.8136216453542615,3.7216666666666667
1020,2023-12-02,Rio Ave,Estrela,2,0,1,D,1.0,1.9,1.4,2.2,1.1,1.5,1.2,1.6,2.1333333333333333,3.401666666666667,3.251666666666667,0.4379784488158552,0.274675362314696,0.2873461888694488,2.5999999999999996,0.7762845976422348,1.1183333333333336
1021,2023-12-02,Farense,Guimaraes,3,1,1,A,2.0,1.2,2.2,1.4,1.7,1.3,2.4,1.2,3.0133333333333336,3.4599999999999995,2.221666666666667,0.309861848573137,0.2698604153276646,0.4202777360991985,4.6,0.7819709352116788,0.7916666666666665
1022,2023-12-03,Sp Braga,Estoril,4,1,1,H,2.9,1.6,3.2,1.4,1.6,1.6,1.4,1.0,1.3266666666666664,5.378333333333333,7.473333333333334,0.7021540944837263,0.1731994605543991,0.1246464449618746,4.6,0.887577943239839,6.146666666666667
1023,2023-12-03,Moreirense,Benfica,0,0,0,D,1.3,0.8,1.6,0.2,2.1,0.6,1.4,0.4,5.945,4.383333333333333,1.4716666666666665,0.1563498840415181,0.2120532457703784,0.6315968701881034,3.0,0.8477102773917574,4.473333333333334
1024,2023-12-03,Boavista,Arouca,4,1,0,A,1.6,1.8,0.8,2.0,0.5,1.4,0.2,1.6,2.095,3.3433333333333333,3.3750000000000004,0.444966364216824,0.2788248852545104,0.2762087505286655,1.0,0.7736232652700432,1.2800000000000002
1025,2023-12-04,Sp Lisbon,Gil Vicente,4,1,1,H,2.0,0.9,2.2,1.4,1.8,2.2,1.8,2.2,1.1649999999999998,7.318333333333332,12.75,0.7996406096780719,0.1272941895160492,0.0730652008058787,4.0,0.9368004712614661,11.585
1026,2023-12-08,Vizela,Sp Braga,4,1,1,A,0.8,1.3,0.4,0.8,2.8,1.5,3.0,1.2,5.1866666666666665,4.301666666666667,1.5716666666666663,0.1816253202941875,0.2189918623616859,0.5993828173441266,3.4,0.8290692887928098,3.615
1027,2023-12-08,Benfica,Farense,2,0,1,D,1.9,0.6,1.2,0.4,2.0,1.2,2.0,1.2,1.1733333333333331,7.580000000000001,13.721666666666666,0.8062546978448676,0.1248028380129258,0.0689424641422065,3.2,0.9251501717036761,12.548333333333332
1028,2023-12-09,Porto,Casa Pia,4,1,1,H,1.4,0.6,1.6,0.4,0.5,1.1,0.4,1.4,1.231666666666667,5.8933333333333335,12.781666666666666,0.7660750177996948,0.160104479115943,0.0738205030843623,2.0,0.8901450420484486,11.549999999999999
1029,2023-12-09,Guimaraes,Sp Lisbon,5,1,1,H,1.7,1.3,2.2,1.0,2.1,0.9,2.2,1.2,5.036666666666666,3.983333333333333,1.6283333333333332,0.1866515258386341,0.2360087494076788,0.577339724753687,4.4,0.8126688826463323,3.408333333333333
1030,2023-12-09,Portimonense,Famalicao,2,0,1,D,1.2,1.7,0.8,1.8,0.9,1.2,0.8,1.6,2.8716666666666666,3.3000000000000003,2.44,0.3281793220942286,0.2855823090749271,0.3862383688308441,1.6,0.7580658972626853,0.43166666666666664
1031,2023-12-10,Estrela,Boavista,4,1,1,H,1.2,1.4,1.0,1.0,1.2,2.1,0.4,2.4,2.27,3.398333333333333,3.013333333333333,0.4130024604178789,0.2758751108823693,0.3111224286997517,1.4,0.7723870414408796,0.7433333333333332
1032,2023-12-10,Arouca,Rio Ave,4,1,1,D,0.7,1.2,1.0,1.2,1.1,1.8,1.6,1.6,2.14,3.2616666666666667,3.398333333333333,0.4374784773078328,0.2870323785709031,0.275489144121264,2.6,0.7615516127110138,1.2583333333333329
1033,2023-12-10,Estoril,Chaves,4,1,0,H,1.5,1.9,1.2,1.0,1.3,2.5,1.4,2.4,1.9366666666666663,3.608333333333333,3.65,0.4837194165189056,0.2596221533464057,0.2566584301346887,2.5999999999999996,0.7903237215004835,1.7133333333333336
1034,2023-12-11,Gil Vicente,Moreirense,2,0,1,D,1.8,2.3,1.6,2.8,1.3,0.8,0.8,0.2,2.8083333333333336,3.356666666666667,2.4249999999999994,0.3339211350517654,0.279372945661482,0.3867059192867525,2.4000000000000004,0.7684542200740311,0.3833333333333342
1035,2023-12-15,Farense,Estrela,0,0,0,D,1.6,1.3,2.2,1.4,1.3,1.4,1.4,1.2,2.1216666666666666,3.465,3.3216666666666668,0.4442372942595359,0.2720125423724816,0.2837501633679825,3.6,0.7723812605706777,1.2000000000000002
1036,2023-12-16,Rio Ave,Vizela,2,0,1,D,1.2,1.8,1.8,1.6,0.9,1.4,0.6,1.4,2.1766666666666663,3.2583333333333333,3.3683333333333336,0.4321062859488888,0.288660260587851,0.2792334534632601,2.4,0.7563008017652324,1.1916666666666673
1037,2023-12-16,Arouca,Gil Vicente,3,1,0,H,0.8,1.3,1.2,1.2,1.7,2.1,1.4,2.2,1.958333333333333,3.4199999999999995,3.85,0.4804758414956408,0.2751262737609054,0.2443978847434536,2.5999999999999996,0.7703785576126002,1.891666666666667
1038,2023-12-16,Boavista,Guimaraes,2,0,1,D,1.2,2.3,0.4,2.8,1.8,1.5,2.2,1.2,3.706666666666667,3.475,1.98,0.2538895537698751,0.2708155240212002,0.4752949222089245,2.6,0.7748346777123756,1.726666666666667
1039,2023-12-17,Chaves,Casa Pia,4,1,1,A,1.3,2.4,0.6,2.8,0.5,1.3,0.6,1.8,2.715,3.1583333333333337,2.62,0.3453169659763782,0.2968450330213826,0.3578380010022392,1.2,0.7500035145431796,0.09499999999999975
1040,2023-12-17,Moreirense,Portimonense,7,1,1,H,1.2,0.8,0.8,0.2,1.2,1.7,1.0,1.8,1.7133333333333332,3.6983333333333337,4.711666666666666,0.5473729060614895,0.2535824008252416,0.1990446931132689,1.8,0.7958967102935975,2.998333333333333
1041,2023-12-17,Famalicao,Estoril,2,0,1,D,1.0,1.2,0.8,1.2,1.8,1.7,2.0,0.8,2.2016666666666667,3.36,3.1766666666666663,0.4258340871093987,0.2790311652140455,0.295134747676556,2.8,0.7689967456051372,0.9749999999999996
1042,2023-12-17,Sp Braga,Benfica,1,0,0,A,3.0,1.5,3.2,1.2,1.7,0.5,1.2,0.6,2.870000000000001,3.5583333333333336,2.286666666666666,0.3266202616021767,0.2634379814889688,0.4099417569088545,4.4,0.7857498400056886,0.5833333333333348
1043,2023-12-18,Sp Lisbon,Porto,2,0,0,H,2.2,1.2,2.2,1.6,1.5,0.6,2.0,0.6,2.138333333333333,3.3833333333333333,3.2816666666666667,0.4379013226316521,0.2767622645006944,0.2853364128676534,4.2,0.7723771458384381,1.1433333333333335
